sentence1	sentence2	label
Jaksa penuntut mengatakan PW Marketing melanggar undang -undang Antispam Amerika 1998 dengan mengirim email yang tidak diminta tanpa nomor bebas tol untuk penerima menelepon untuk menghentikan surat tambahan.	Jaksa penuntut mengatakan PW Marketing melanggar undang -undang Antispam 1998 karena email -email yang tidak diminta ini dikirim tanpa nomor panggilan gratis untuk penerima telepon untuk menghentikan surat tambahan.	1
Mereka dibebaskan ke pihak berwenang setelah petugas mengirimkan soda ke pria bersenjata itu menggunakan tongkat panjang untuk melewati enam pack melalui pintu.	Mereka dibebaskan ke pihak berwenang setelah petugas mengirimkan enam pack Dr Pepper ke pria bersenjata itu menggunakan tongkat panjang untuk melewati soda melalui pintu.	1
Anak -anak terakhir terlihat 4 Juli di sebuah pertunjukan kembang api di Concord dengan ayah mereka Manuel Gehring.	Pihak berwenang percaya anak -anak yang terakhir terlihat dengan ayah mereka di sebuah pertunjukan kembang api di Concord pada 4 Juli sudah mati.	0
Aula akan menjadi rumah bagi Los Angeles Philharmonic dan LA Master Chorale.	Los Angeles Master Chorale dan Los Angeles Philharmonic Brass Ensemble juga tampil.	0
Bintang dan penyanyi tetangga menghabiskan kemarin beristirahat di rumah keluarganya di Sydney dan akan memiliki lebih banyak tes hari ini.	Goodrem menghabiskan kemarin beristirahat di rumah keluarganya di Sydney dan akan memiliki lebih banyak tes hari ini untuk menentukan perlakuannya yang tepat.	0
Kerry Kennedy Cuomo dan Andrew Cuomo telah menikah 13 tahun.	Andrew Cuomo dan Kerry Kennedy menikah 13 tahun.	1
Pemimpin Mayoritas Senat Bill Frist Republican of Tennessee mengatakan dia berharap Kongres akan menyelesaikan pekerjaan pada undang -undang pada akhir September.	Pemimpin Mayoritas Senat Bill Frist Rtenn.mengatakan dia berharap Kongres akan menyelesaikan pekerjaan pada undang -undang pada akhir September.	1
Laporan kejahatan mensurvei 11600 lembaga polisi dan penegak hukum secara nasional.	Laporan tersebut merinci kejahatan yang dilaporkan kepada lembaga penegak hukum di seluruh negara bagian.	0
Negara bagian ingin menurunkan nomor serigala di sekitar area 1700squareMile di dekat desa McGrath.	Negara bagian ingin membunuh serigala di sekitar 1.700 mil persegi di dekat McGrath untuk mendirikan semacam pembibitan rusa.	0
Diharapkan untuk meningkatkan 90 juta McGreevey yang diharapkan.	Pajak diharapkan menaikkan 90 juta.	1
Resimen Kavaleri Lapis Baja ke -3 adalah 5200 unit tempur kuat dan terbesar di Fort Carson.	Broomhead 34 ditugaskan ke Resimen Kavaleri Lapis Baja Skuadron ke -2.	0
Odonnell menulis dalam otobiografinya Find Me bahwa dia adalah anak yang dilecehkan.	Dalam otobiografinya, temukan saya Odonnell menulis saya adalah anak yang dilecehkan.	1
Risiko inflasi menjadi rendah yang tidak diinginkan tetap menjadi perhatian dominan untuk masa mendatang yang dikatakan Fed dalam sebuah pernyataan yang menyertai keputusan bulat.	Risiko inflasi menjadi rendah yang tidak diinginkan tetap menjadi perhatian dominan untuk masa mendatang yang dapat diperkirakan. Polissetting Komite Pasar Terbuka Federal.	1
Jajak pendapat yang dilakukan oleh KRC Communications Research of Newton diambil pada hari Rabu dan Kamis.	Jajak pendapat 405 pemilih Massachusetts terdaftar dilakukan Rabu hingga Jumat oleh RKM Research and Communications.	0
Ini buruk untuk Symbian mengatakan per analis Lindberg di Dresdner Small Word Water Stone.	Motorola telah menunjukkan ketidaksetiaan yang jelas kepada Symbian mengatakan per Lindberg seorang analis di Dresdner Kleinwort Wasserstein di London.	0
Tekanan juga datang tadi malam dari lingkaran agama ketika tiga uskup Anglikan mengatakan sudah waktunya bagi mantan kolega mereka untuk mundur.	Tekanan pada Peter Hollingworth untuk mengundurkan diri ketika gubernur semakin meningkat ketika tiga uskup Anglikan mengatakan sudah waktunya bagi mantan kolega mereka untuk mundur.	1
Serangan di Hotel Alrashid selama kunjungan Wakil Menteri Pertahanan Paul Wolfowitz menggarisbawahi sifat masalahnya.	Serangan di Rashid Hotel pada hari Minggu selama kunjungan Wakil Sekretaris Pertahanan Paul D. Wolfowitz menggarisbawahi sifat masalah.	1
Dia sering menelepon saya untuk meminta nasihat mengatakan Ronald L. Kuby seorang teman dan pengacara terkenal yang telah mewakilinya dalam kasus pelecehan.	Dia sering menelepon saya untuk nasihat mengatakan pengacara Ron Kuby seorang teman yang telah mewakilinya di pengadilan.	1
Amerika Serikat menginginkan tindakan yang disahkan pada 3 Juni ketika program Oilforfood perlu diperbarui.	Pemerintahan Bush menginginkan tindakan yang disetujui pada 3 Juni ketika program OilForfood yang ada siap untuk pembaruan.	1
Juru Bicara Polisi Brig.Jenderal Edward Aritonang mengkonfirmasi pada hari Sabtu bahwa dua yang lain telah ditangkap satu di Jakarta dan satu lagi di Magelang Central Java.	Brigadir Jenderal Edward Aritonang Seorang juru bicara polisi mengkonfirmasi kemarin bahwa dua lainnya telah ditangkap satu di Jakarta dan satu lagi di Magelang Central Java.	1
Akhir tahun lalu misalnya lebih dari 1800 tentara AS ditempatkan di Djibouti untuk melakukan operasi kontraterorisme di Tanduk Afrika.	Sejak akhir tahun lalu misalnya lebih dari 1800 anggota militer Amerika telah ditempatkan di Djibouti untuk melakukan operasi kontraterorisme di Tanduk Afrika.	1
Saya pikir itu seharusnya telah dirilis bertahun -tahun yang lalu mengatakan Brian Rohrbough yang putranya Daniel terbunuh di Columbine.	Brian Rohrbough yang putranya Daniel terbunuh di Columbine mengatakan rekaman itu menimbulkan masalah yang mengganggu.	0
Laporan Biro menunjukkan peningkatan yang signifikan dalam tingkat yang tidak diasuransikan terjadi di antara orang kulit putih orang kulit hitam 18 hingga 24 dan lebih tinggi dan berpenghasilan lebih tinggi secara nasional.	Mencerminkan ruang lingkup yang luas dari resesi dan peningkatan yang signifikan dalam tingkat yang tidak diasuransikan terjadi di antara orang kulit putih orang kulit hitam 18to64 dan penghasil tengah dan lebih tinggi.	0
Bob Richter Seorang juru bicara untuk pembicara DPR Tom Craddick tidak berkomentar tentang putusan itu.	Juru bicara Bob Richter untuk Craddick Rmidland mengatakan pembicara itu tidak melihat putusan itu dan tidak bisa berkomentar.	0
Indeks Komposit Nasdaq yang ditranslakisikan.	Indeks Standar Poors 500 .spx merayap naik 4,3 poin atau 0,44 persen menjadi 980,52.	0
Carlow dan kelompoknya menjajakan obat -obatan dengan menempa dokumen yang menunjukkan pengiriman pemilik sebelumnya.	Jaringan menjajakan obat dengan menempa dokumen yang menunjukkan pemilik pengiriman sebelumnya.	1
Seorang juru bicara Kantor Pengacara A.S. di Atlanta juga menolak berkomentar.	Coca Cola mengumumkan Jumat pagi bahwa kantor pengacara A.S. di Atlanta telah memulai penyelidikan.	0
Blair telah mengatakan tidak ada kerusakan kebenaran dalam tuduhan yang dimanipulasi oleh pemerintah dan telah menentang seruan untuk penyelidikan publik penuh.	Blair mengatakan tidak ada sedikit pun kebenaran dalam tuduhan bahwa pemerintah memanipulasi bukti tentang program senjata Irak.	0
Mereka hanya memastikan mereka menghiasi semua IS dan melintasi semua ts kata Schooff.	Mereka hanya memastikan mereka menghiasi semua IS dan melintasi semua TS kata Direktur Eksekutif Musik Blair Schoof untuk AOL Europe.	1
Periode komentar akan berakhir pada hari Senin.	Periode komentar publik tentang pajak baru yang diusulkan akan berakhir pada hari Senin.	1
Bahkan mencapai kesepakatan untuk distribusi dan iklan dengan layanan P2P populer Grokster.	Puretunes juga telah kehilangan kesepakatan distribusi dengan perusahaan perangkat lunak Grokster Fileswapping populer.	0
Kelompok itu mengkritik Schwarzenegger, Liga Warga Amerika Latin bersatu mengatakan posisi dewan penasihat aktor Austria yang mempertanyakan komitmennya kepada orang Latin.	League of United Latin AMERICAN WIGMENENS kelompok itu mengkritik Schwarzenegger mengatakan posisi dewan penasihat aktor Austrianborn mempertanyakan komitmennya terhadap Hispanik.	1
Dia mengatakan pemerintah Eropa telah memblokir semua biocrops baru karena ketakutan yang tidak ilmiah yang tidak berdasar.	Mereka telah memblokir semua biocrops baru karena kekhawatiran tidak ilmiah yang tidak berdasar Bush.	1
Sentimen pasar ditundukkan setelah International Business Machines Inc. IBM.N mengatakan regulator sekuritas A.S. sedang menyelidiki akuntansi perusahaan komputer terbesar di dunia.	Sentimen pasar juga berhati -hati setelah International Business Machines Inc. IBM.N mengatakan bahwa regulator sekuritas federal telah memulai penyelidikan akuntansi.	1
Oh ya Miami Boston College dan Syracuse meninggalkan Big East untuk duduk di Konferensi Pantai Atlantik.	Boston College Miami dan Syracuse sedang mempertimbangkan untuk meninggalkan Big East untuk Konferensi Pantai Atlantik pada akhir bulan.	1
Mahasiswa community college akan melihat biaya kuliah mereka sebesar 300 hingga 2800 atau 12 persen.	Biaya kuliah di Six Twoyear Community College akan melompat sebesar 300 hingga 2800.	1
Pasukan A.S. baru -baru ini menangkap sekitar 40 tersangka militan asing di dekat perbatasan Suriah dan sekarang menginterogasi mereka.	Resimen Kavaleri Lapis Baja Ketiga baru -baru ini menangkap sekitar 40 yang diduga pejuang di dekat pejabat perbatasan Suriah.	0
Tidak ada yang perlu ditakuti karena diidentifikasi dengan benar tetapi segalanya untuk ditakuti dari identitas mereka dicuri atau disalahgunakan Mr Blunkett.	Dia menambahkan tidak ada yang perlu ditakuti karena diidentifikasi dengan benar tetapi segalanya untuk ditakuti dari identitas mereka dicuri atau disalahgunakan.	1
Mereka mencurigai kelompok anarkis yang sama yang mengklaim bertanggung jawab atas ledakan 21 Desember di dekat rumahnya menurut kantor berita Italia ANSA.	Polisi Italia yang menyelidiki bom Prodi mencurigai kelompok anarkis yang mengklaim bertanggung jawab atas ledakan 21 Desember di dekat rumahnya menurut kantor berita Italia ANSA.	1
Pendukung mengatakan kasino kota akan menarik wisatawan dan konvensional yang akan bertaruh dan menghabiskan uang di restoran dan toko.	Pendukung mengatakan orang -orang itu akan bertaruh dan memiliki cukup uang yang tersisa untuk dibelanjakan di restoran dan toko.	1
Saat ini sekitar 37000 pasukan A.S. ditempatkan di Korea Selatan.	Ada 100.000 pasukan A.S. di Asia kebanyakan dari mereka di Korea Selatan dan Jepang.	0
Lee mengatakan Brianna telah menyeret mainan makanan dan hal -hal lain ke kamar tidur.	Lee 33 mengatakan gadis itu telah menyeret mainan makanan dan hal -hal lain ke kamar ibunya.	1
Peterson mengatakan kepada polisi bahwa dia memancing sendirian di San Francisco Bay pada Malam Natal kembali ke rumah kosong.	Peterson mengatakan kepada polisi bahwa dia meninggalkan istrinya sekitar pukul 930 pagi pada 24 Desember untuk memancing sendirian di Teluk San Francisco.	0
Pasar Amerika Utara selesai beragam dalam perdagangan tanpa arah pada hari Senin ketika musim pendapatan mulai melambat dan indikator ekonomi bergerak menjadi sorotan.	Pasar Amerika Utara meraih keuntungan awal Senin pagi ketika musim pendapatan mulai melambat dan indikator ekonomi menjadi sorotan.	0
Mosel tidak dapat menyajikan laporan keuangan dalam waktu karena merger di antara anak perusahaan dan perubahan akuntan yang dikatakan perusahaan pada hari Senin.	Mosel tidak dapat menyajikan laporan keuangan dalam waktu karena merger di antara anak perusahaan dan perubahan akuntan yang dikatakan perusahaan kemarin.	1
Seorang pejabat Angkatan Laut di tempat kejadian mengatakan penyelam memindai tempat tidur sungai dengan pencari logam sebelum hujan mendorong mereka ke pantai.	Seorang pejabat Angkatan Laut mengatakan penyelam memindai tempat tidur sungai dengan detektor logam sebelum hujan mendorong mereka ke pantai.	1
Matrix Reloaded yang dibuka pada pratinjau terbatas Rabu malam mengambil sekitar 135,8 juta untuk semua lima hari.	Matrix Reloaded dibuka pada pratinjau terbatas pada Rabu malam dan totalnya untuk semua lima hari diperkirakan 135,8 juta.	1
Pada awalnya blush on, perbedaan yang ditarik oleh pencipta Registry Donotcall tampaknya akan menarik garis di tempat yang tepat.	Pada awalnya blush on, para pencipta registri tampaknya akan menarik garis antara panggilan yang dikecualikan dan dilarang di tempat yang tepat.	1
Mereka mengatakan tidak ada keputusan yang dibuat tentang berapa banyak pasukan yang akan dipindahkan dari mana mereka akan berasal atau dari mana mereka akan berakhir.	Mereka menambahkan bahwa keputusan telah dibuat tentang berapa banyak pasukan yang akan dipindahkan dari mana mereka akan berasal atau dari mana mereka akan berakhir.	1
Bank membutuhkan pertumbuhan dari tempat lain dalam perekonomian dan membutuhkan ekonomi untuk menyeimbangkannya katanya dalam sebuah wawancara dengan kantor berita Asosiasi Pers.	Bank of England membutuhkan pertumbuhan dari tempat lain dalam perekonomian dan membutuhkan ekonomi untuk menyeimbangkannya katanya kepada kantor berita Asosiasi Pers.	1
Para pemilih di Cleveland Heights Ohio diminta untuk memutuskan apakah akan mengizinkan pasangan Samesex dan juga pasangan heteroseksual yang belum menikah untuk secara resmi mendaftar sebagai mitra domestik.	Para pemilih di Cleveland Heights Ohio menyetujui proposal yang memungkinkan pasangan Samesex dan juga pasangan heteroseksual yang belum menikah untuk secara resmi mendaftar sebagai mitra domestik.	1
Cisco telah menandatangani kesepakatan serupa dengan ATT Corp. T.N SBC Communications Inc. SBC.N dan Sprint Corp. Fon.N.	Cisco memiliki hubungan yang sama dengan pesaing BellSouth SBC Communications ATT dan Sprint Communications.	1
Rata -rata industri Dow Jones maju untuk minggu keempat berturut -turut.	Dow Jones Industrial Average .DJI naik 41,61 poin atau 0,44 persen menjadi 9415,82.	0
Tetapi Ms Ward mengatakan ruang kepala di bawah perjanjian keuangannya ketat dan mungkin ada penurunan peringkat lain jika Southcorp melanggar perjanjian perbankannya.	Tetapi Ms Ward mengatakan ruang kepala di bawah perjanjian keuangannya ketat dan mungkin ada peringkat penurunan peringkat jika Southcorp melanggar perjanjian perbankan.	1
Yang juga hilang adalah Al Larsen 31 dari Fort Worth Texas yang berada di kendaraan lain menyapu Turnpike.	Korban lainnya pulih Selasa pagi adalah Al Larsen 31 dari Fort Worth Texas.	0
Dia juga bisa dilarang secara permanen dari industri sekuritas.	Young menghadapi penangguhan yang baik atau dilarang secara permanen dari industri sekuritas.	0
The Cradle of Liberty Council bukan yang pertama melawan sikap kelompok nasional.	Dewan Philadelphia bukan yang pertama menentang kebijakan nasional.	1
Akan menjadi rumit bagi restoran yang menyajikan makanan yang berbeda setiap hari katanya.	Ini akan sangat rumit untuk restoran yang mengubah menu mereka setiap hari katanya.	1
Debra Mitchell Seorang anggota gereja mengatakan Wilson baru -baru ini kehilangan pekerjaannya.	Mitchell mengatakan banyak yang tahu Wilson 43 tidak stabil dan bahwa dia baru -baru ini kehilangan pekerjaannya.	0
Hari ini kami melestarikan alat -alat penting untuk menumbuhkan persaingan suara di pasar lokal.	Kami melestarikan alat -alat penting untuk menumbuhkan kompetisi suara Copps.	1
Penemuan bahwa bug peta hadir di sebagian besar penderita Crohns berarti hampir pasti menyebabkan peradangan usus yang dikatakan dalam sebuah pernyataan.	Para peneliti mengatakan bahwa fakta bug peta hadir di sebagian besar penderita Crohns berarti itu hampir pasti menyebabkan peradangan usus.	1
Lonjakan besar dalam kepercayaan konsumen telah memberikan satu -satunya berita ekonomi positif dalam beberapa minggu terakhir.	Hanya lonjakan besar dalam kepercayaan konsumen yang mengganggu berita ekonomi yang suram.	1
Dia menambahkan saya belum pernah mendengar perilaku yang lebih tercela oleh dokter.	Pengacara Harrisons Paul Licalsi mengatakan saya tidak pernah mendengar perilaku yang lebih tercela oleh seorang dokter.	1
Saya telah mendengar orang -orang New York mengatakan cukup banyak kata Pataki.	Saya punya banyak alasan untuk percaya bahwa orang -orang cukup mengerti sudah cukup. Pataki berkata.	0
