sentence1	sentence2	label	preprocessed_sentence1	preprocessed_sentence2	Jaccard_Score
Pengacara Hunts mengajukan mosi Senin malam di Pengadilan Tinggi Forsyth untuk melakukan pembunuhan Hunts, hukuman.	Pengacara Hunts mengajukan mosi pada hari Senin yang berusaha melakukan hukuman Hunts dibuang berdasarkan bukti baru.	1	acara hunts aju mosi senin malam di adil tinggi forsyth untuk laku bunuh hunts hukum	acara hunts aju mosi pada hari senin yang usaha laku hukum hunts buang dasar bukti baru	0.3181818181818182
Data lain menunjukkan bahwa pembeli mengambil rumah baru dan yang sudah ada dengan kecepatan cepat pada bulan April yang didorong oleh tarif hipotek yang rendah.	Data lain menunjukkan penjualan rumah yang ada dan baru tumbuh pada kecepatan yang kuat pada bulan April yang didorong oleh tingkat hipotek yang rendah.	1	data lain tunjuk bahwa beli ambil rumah baru dan yang sudah ada dengan cepat cepat pada bulan april yang dorong oleh tarif hipotek yang rendah	data lain tunjuk jual rumah yang ada dan baru tumbuh pada cepat yang kuat pada bulan april yang dorong oleh tingkat hipotek yang rendah	0.6153846153846154
Tapi Close bertanya -tanya apakah paket itu akan sepadan dengan biaya melisensikan perangkat lunak pihak ketiga bersama dengan harga sewa Salesforce.com.	Tutup juga pertanyaan apakah itu sepadan dengan biaya lisensi perangkat lunak pihak ketiga bersama dengan Salesforce.Comms Harga Sewa.	1	tapi close bertanya tanya apakah paket itu akan sepadan dengan biaya lisensi perangkat lunak pihak tiga sama dengan harga sewa salesforcecom	tutup juga tanya apakah itu sepad dengan biaya lisensi perangkat lunak pihak tiga sama dengan salesforcecomms harga sewa	0.5416666666666666
Yang lain mengutip kesulitan merakit sekelompok subjek yang depresi memiliki keparahan yang sebanding meningkatkan kemungkinan bahwa efektivitas obat akan tersebar.	Yang lain mengutip kesulitan merakit sekelompok subjek yang depresi memiliki keparahan yang sebanding, masalah yang memperumit tugas mengukur efektivitas dengan benar.	1	yang lain kutip sulit rakit kelompok subjek yang depresi milik parah yang banding tingkat mungkin bahwa efektivitas obat akan sebar	yang lain kutip sulit rakit kelompok subjek yang depresi milik parah yang banding masalah yang rumit tugas ukur efektivitas dengan benar	0.5
Saya selalu berusaha jujur dengan Anda dan terbuka tentang hidup saya, Tuan Limbaugh memberi tahu audiensnya yang nomor 22 juta pendengar per minggu.	Anda tahu saya selalu berusaha jujur dengan Anda dan buka tentang hidup saya yang dikatakan Limbaugh saat pengakuan yang menakjubkan ditayangkan secara nasional pada hari Jumat.	0	saya selalu usaha jujur dengan anda dan buka tentang hidup saya tuan limbaugh beri tahu audiensnya yang nomor 22 juta dengar per minggu	anda tahu saya selalu usaha jujur dengan anda dan buka tentang hidup saya yang kata limbaugh saat aku yang takjub tayang cara nasional pada hari jumat	0.40625
Itulah tingkat pertumbuhan kuartal ketiga tertinggi yang terlihat dalam lebih dari 25 tahun, kata kepala keuangan Andy Bryant Intel.	Itu adalah tingkat pertumbuhan kuartal ketiga tertinggi yang telah kita lihat dalam lebih dari 25 tahun CFO Andy Bryant mengatakan kepada The Associated Press.	1	itu tingkat tumbuh kuartal tiga tinggi yang lihat dalam lebih dari 25 tahun kata kepala uang andy bryant intel	itu adalah tingkat tumbuh kuartal tiga tinggi yang telah kita lihat dalam lebih dari 25 tahun cfo andy bryant kata kepada the associated press	0.5925925925925926
Wakil Kepala Polisi Seattle Clark Kimerer mengatakan latihan di sini berjalan dengan baik dengan beberapa aspek termasuk sistem komunikasi yang menghubungkan berbagai lembaga yang bekerja lebih baik dari yang diharapkan.	Wakil Kepala Polisi Clark Kimerer mengatakan latihan ini berjalan dengan baik dengan beberapa aspek termasuk sistem komunikasi antara berbagai lembaga yang bekerja lebih baik dari yang diharapkan.	1	wakil kepala polisi attle clark kimerer kata latih di sini jalan dengan baik dengan beberapa aspek masuk sistem komunikasi yang hubung bagai lembaga yang kerja lebih baik dari yang harap	wakil kepala polisi clark kimerer kata latih ini jalan dengan baik dengan beberapa aspek masuk sistem komunikasi antara bagai lembaga yang kerja lebih baik dari yang harap	0.7857142857142857
Pembuat Gear Telekomunikasi Lucent Technologies sedang diselidiki oleh dua lembaga federal untuk kemungkinan pelanggaran undang -undang suap A.S. dalam operasinya di Arab Saudi.	Dua lembaga federal sedang menyelidiki pembuat peralatan telekomunikasi Lucent Technologies untuk kemungkinan pelanggaran undang -undang suap A.S. dalam operasinya di Arab Saudi.	1	buat gear telekomunikasi lucent technologies sedang selidik oleh dua lembaga federal untuk mungkin pelanggar undang undang suap as dalam operasi di arab saudi	dua lembaga federal sedang selidik buat alat telekomunikasi lucent technologies untuk mungkin pelanggar undang undang suap as dalam operasi di arab saudi	0.8695652173913043
Penjualan ini adalah bagian dari upaya kami untuk menyederhanakan bisnis Produk Layanan Makanan kami dan meningkatkan struktur biayanya, Ketua dan Chief Executive Officer Gary Costley mengatakan.	Penjualan ini adalah bagian dari upaya kami untuk menyederhanakan bisnis Produk Layanan Makanan kami dan meningkatkan ketua dan CEO Struktur Biaya Gary Costley dalam sebuah pernyataan.	1	jual ini adalah bagi dari upaya kami untuk sederhana bisnis produk layan makan kami dan tingkat struktur biaya ketua dan chief executive officer gary costley kata	jual ini adalah bagi dari upaya kami untuk sederhana bisnis produk layan makan kami dan tingkat ketua dan ceo struktur biaya gary costley dalam buah nyata	0.7142857142857143
Tiga tahun Jaryd Atadero menghilang pada 2 Oktober 1999 saat dalam perjalanan hiking dengan kelompok gereja.	Dia sedang dalam perjalanan hiking hari itu dengan kelompok gereja.	0	tiga tahun jaryd atadero hilang pada 2 oktober 1999 saat dalam jalan hiking dengan kelompok gereja	dia sedang dalam jalan hiking hari itu dengan kelompok gereja	0.3157894736842105
Tim DOD bekerja untuk menentukan bagaimana peretas mendapatkan akses ke sistem dan apa yang perlu dilakukan untuk memperbaiki pelanggaran.	Tim DOD ada di lokasi untuk menentukan bagaimana ini terjadi dan apa yang perlu dilakukan untuk memperbaiki pelanggaran rilis yang dinyatakan.	1	tim dod kerja untuk tentu bagaimana retas dapat akses ke sistem dan apa yang perlu laku untuk baik pelanggar	tim dod ada di lokasi untuk tentu bagaimana ini jadi dan apa yang perlu laku untuk baik pelanggar rilis yang nyata	0.48
Parrados Bibi percaya keponakannya yang telah menjalani hukuman penjara di Kuba akan dianiaya jika dia dipulangkan.	Maria Parrado percaya keponakannya yang menjalani hukuman penjara 12 tahun di Kuba setelah ditangkap di perairan Kuba akan dianiaya jika dia dikirim kembali ke sana.	1	parrados bibi percaya keponakan yang telah jalan hukum penjara di kuba akan aniaya jika dia pulang	maria parrado percaya keponakan yang jalan hukum penjara 12 tahun di kuba sete tangkap di air kuba akan aniaya jika dia kirim kembali ke sana	0.4444444444444444
Komisi Sekuritas dan Bursa kemarin mengatakan perusahaan yang berdagang di pasar AS terbesar harus memenangkan persetujuan pemegang saham sebelum memberikan opsi saham dan rencana kompensasi berbasis saham lainnya kepada eksekutif perusahaan.	Perusahaan yang berdagang di pasar saham terbesar harus mendapatkan persetujuan pemegang saham sebelum memberikan opsi saham dan kompensasi ekuitas lainnya berdasarkan aturan yang dihapus kemarin oleh Komisi Sekuritas dan Bursa.	1	komisi sekuritas dan bursa kemarin kata usaha yang dagang di pasar as besar harus menang tuju pegang saham belum beri opsi saham dan rencana kompensasi basis saham lain kepada eksekutif usaha	usaha yang dagang di pasar saham besar harus dapat tuju pegang saham belum beri opsi saham dan kompensasi ekuitas lain dasar atur yang hapus kemarin oleh komisi sekuritas dan bursa	0.6060606060606061
Harga Peruser adalah 29 untuk pesan tempat kerja 89 untuk kolaborasi tim dan 35 untuk pembelajaran kolaboratif.	Pesan tempat kerja adalah 29 kolaborasi tim tempat kerja adalah 89 dan pembelajaran kolaboratif adalah 35.	1	harga peruser adalah 29 untuk pesan tempat kerja 89 untuk kolaborasi tim dan 35 untuk ajar kolaboratif	pesan tempat kerja adalah 29 kolaborasi tim tempat kerja adalah 89 dan ajar kolaboratif adalah 35	0.8
Alih -alih mengejar terorisme internasional yang paling dekat dan nyata, administrasi semak ini memilih untuk menyelesaikan skor lama yang dikatakan Graham.	Alih -alih mengejar teroris internasional yang paling dekat dan nyata, Graham mengatakan bahwa pemerintahan Bush ini memilih untuk menyelesaikan skor lama.	1	alih alih kejar terorisme internasional yang paling dekat dan nyata administrasi semak ini pilih untuk selesai skor lama yang kata graham	alih alih kejar teroris internasional yang paling dekat dan nyata graham kata bahwa perintah bush ini pilih untuk selesai skor lama	0.6956521739130435
Microsoft sedang bersiap untuk mengubah browser Internet Explorer setelah putusan paten yang bertentangan dengan perusahaan Microsoft mengatakan Jumat.	Microsoft Corp sedang mempersiapkan perubahan pada browser Internet Explorer IE karena vonis paten terhadapnya, perusahaan itu mengatakan Jumat.	1	memicrosoft sedang siap untuk ubah browser internat explorer sete putus paten yang tentang dengan usaha memicrosoft kata jumat	memicrosoft corp sedang siap ubah pada browser internat explorer ie karena vonis paten hadap usaha itu kata jumat	0.4583333333333333
Rutinitas IBM untuk menantang tim TI internal untuk menguji platform dan teknologi baru di dalam IBM yang katanya.	Adalah rutin bagi IBM untuk menantang tim TI internal untuk menguji platform dan teknologi baru dengan ketat di dalam IBM.	1	rutinitas ibm untuk tantang tim ti internal untuk uji platform dan teknologi baru di dalam ibm yang kata	adalah rutin bagi ibm untuk tantang tim ti internal untuk uji platform dan teknologi baru dengan ketat di dalam ibm	0.6190476190476191
SARS telah menewaskan sekitar 800 orang dan mempengaruhi lebih dari 8400 sejak terdeteksi di Cina pada bulan November.	SARS telah menewaskan sekitar 800 orang dan sakit lebih dari 8400 di seluruh dunia sebagian besar di Asia.	0	sars telah tewas sekitar 800 orang dan pengaruh lebih dari 8400 sejak deteksi di cina pada bulan november	sars telah tewas sekitar 800 orang dan sakit lebih dari 8400 di seluruh dunia bagi besar di asia	0.4583333333333333
Hampir 6000 pengemudi MTA dan operator kereta bergabung dengan mekanik di garis piket.	Hampir 6000 pengemudi MTA dan operator melatih kemudian berjalan dari pekerjaan dalam solidaritas.	1	hampir 6000 kemudi mta dan operator kereta gabung dengan mekanik di garis piket	hampir 6000 kemudi mta dan operator latih kemudian jalan dari pekerja dalam solidaritas	0.3
Indeks Komposit Nasdaq Techlaced .xic Shed 23,45 poin atau 1,44 persen berakhir pada 1603,97 berdasarkan data terbaru.	Indeks Standar Poors 500 naik 1,75 poin atau 0,18 persen menjadi 977,68.	0	indeks komposit menasdaq techlaced xic shed 2345 poin atau 144 persen akhir pada 160397 dasar data baru	indeks standar poors 500 naik 175 poin atau 018 persen jadi 97768	0.16
Kasus Infineon dimulai pada Agustus 2000 ketika Rambus menuduh Infineon melakukan pelanggaran paten dan Infineon membujuk Rambus atas pelanggaran kontrak dan penipuan.	Pada waktu itu Rambus menuduh Infineon melakukan pelanggaran paten dan Infineon membobol Rambus atas pelanggaran kontrak dan penipuan.	1	kasus infineon mulai pada agustus 2000 ketika rambus tuduh infineon laku pelanggar paten dan infineon bujuk rambus atas pelanggar kontrak dan tipu	pada waktu itu rambus tuduh infineon laku pelanggar paten dan infineon bobol rambus atas pelanggar kontrak dan tipu	0.55
Penerima berpenghasilan rendah harus membayar pajak 5 persen untuk kedua jenis pendapatan investasi.	Penerima berpenghasilan rendah harus membayar tarif 5 persen untuk capital gain dan dividen perusahaan.	1	terima hasil rendah harus bayar pajak 5 persen untuk dua jenis dapat investasi	terima hasil rendah harus bayar tarif 5 persen untuk capital gain dan dividen usaha	0.3888888888888889
Indeks Komposit Nasdaq yang ditranslakisikan Technology.	Indeks Standar Poors 500 yang lebih luas naik 1,01 poin atau 0,1 persen pada 1012,67.	0	indeks komposit menasdaq yang translakisi technology	indeks standar poors 500 yang lebih luas naik 101 poin atau 01 persen pada 101267	0.10526315789473684
Pernikahan Putri tidak didirikan dengan paksa mengatakan Vasile Ionescu dari Pusat Kebijakan Publik Roma.	Vasile Ionescu dari Pusat Kebijakan Publik Roma mengatakan pernikahan putri tidak didirikan dengan paksa.	1	nikah putri tidak diri dengan paksa kata vasile ionescu dari pusat bija publik roma	vasile ionescu dari pusat bija publik roma kata nikah putri tidak diri dengan paksa	1.0
Direktur Lord of the Rings Peter Jackson dan pendamping Fran Walsh tiba di Academy Awards tahunan ke -74.	Direktur Lord of the Rings Peter Jackson dan pendamping lama Fran Walsh.	0	direktur lord of the rings peter jackson dan damping fran walsh tiba di academy awards tahun ke 74	direktur lord of the rings peter jackson dan damping lama fran walsh	0.5789473684210527
CEO Hynix E.J.Woo mengutuk keputusan yang menyebut putusan itu tindakan keterlaluan yang ditujukan untuk agenda tersembunyi.	Sementara itu, semikonduktor Hynix menyuarakan kritik kuat terhadap Amerika Serikat menyebut keputusannya sebagai taktik yang keterlaluan yang ditujukan untuk agenda tersembunyi.	1	ceo hynix ejwoo kutuk putus yang sebut putus itu tinda terlalu yang tuju untuk agenda sembunyi	sementara itu semikonduktor hynix suara kritik kuat hadap amerika serikat sebut putus sebagai taktik yang terlalu yang tuju untuk agenda sembunyi	0.4166666666666667
Pihak berwenang tidak memiliki bukti untuk menyarankan kedua insiden itu terhubung.	Tidak ada bukti langsung bahwa kedua insiden itu mengatakan bahwa polisi mengatakan.	1	pihak wenang tidak milik bukti untuk saran dua insiden itu hubung	tidak ada bukti langsung bahwa dua insiden itu kata bahwa polisi kata	0.3125
Administrasi Makanan dan Obat -obatan AS menolak aplikasi asli Imclones pada bulan Desember 2001 dengan mengatakan bahwa persidangan telah dilakukan dengan sembrono.	Food and Drug Administration akhirnya membantah aplikasi obat Imclones pada bulan Desember 2001 mengatakan bahwa uji klinis Erbitux kurang.	1	administrasi makan dan obat obat as tolak aplikasi asli imclones pada bulan desember 2001 dengan kata bahwa sidang telah laku dengan sembrono	food and drug administration akhir mememb aplikasi obat imclones pada bulan desember 2001 kata bahwa uji klinis erbitux kurang	0.3
Jenderal Sattler mengepalai gugus tugas gabungan berdasarkan kapal di Teluk Aden dan Samudra Hindia.	Jenderal Sattler mengepalai gugus tugas gabungan di atas kapal komando Mount Whitney.	1	jenderal sattler kepala gugus tugas gabung dasar kapal di teluk adan dan samudra hindia	jenderal sattler kepala gugus tugas gabung di atas kapal komando memount whitney	0.4444444444444444
Jaksa Agung Massachusetts Tom Reilly mengatakan dia puas dengan penggantiannya.	Jaksa Agung Massachusetts Tom Reilly tidak membiarkan hakim pennypinching menjatuhkannya.	0	jaksa agung memassachusetts tom reilly kata dia puas dengan ganti	jaksa agung memassachusetts tom reilly tidak biar hakim pennypinching jatuh	0.3333333333333333
Saran otomatis tersedia sebagai langganan satu tahun pada 400 per penskalaan CPU dari satu hingga 50000 CPU.	SAN Architect akan berjalan sekitar 2400 sementara Autoadvice tersedia dengan cakupan dari satu hingga 50000 CPU.	0	saran otomatis sedia sebagai langgan satu tahun pada 400 per penskala cpu dari satu hingga 50000 cpu	san architect akan jalan sekitar 2400 sementara autoadvice sedia dengan cakup dari satu hingga 50000 cpu	0.24
